Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2004,2004,Suppressed,3721,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2005,2005,Suppressed,4103,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2006,2006,Suppressed,4440,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2007,2007,Suppressed,4782,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2008,2008,Suppressed,5300,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2009,2009,Suppressed,5733,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2010,2010,Suppressed,6155,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2011,2011,Suppressed,6625,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2012,2012,Suppressed,6876,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2013,2013,Suppressed,7175,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2014,2014,Suppressed,7388,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2015,2015,Suppressed,7681,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2016,2016,Suppressed,7757,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2017,2017,Suppressed,8000,Suppressed
,Alabama,1,40-44 years,40-44,Hispanic,Male,M,2018,2018,Suppressed,8206,Suppressed
Total,Alabama,1,40-44 years,40-44,Hispanic,Male,M,,,Suppressed,107650,Suppressed
Total,Alabama,1,40-44 years,40-44,Hispanic,,,,,Suppressed,107650,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,1999,1999,Suppressed,1515,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2000,2000,Suppressed,1770,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2001,2001,Suppressed,2036,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2002,2002,Suppressed,2241,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2003,2003,Suppressed,2441,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2004,2004,Suppressed,2685,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2005,2005,Suppressed,2978,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2006,2006,Suppressed,3341,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2007,2007,Suppressed,3613,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2008,2008,Suppressed,3943,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2009,2009,Suppressed,4327,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2010,2010,Suppressed,4597,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2011,2011,Suppressed,4938,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2012,2012,Suppressed,5152,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2013,2013,Suppressed,5436,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2014,2014,Suppressed,5632,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2015,2015,Suppressed,6015,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2016,2016,Suppressed,6087,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2017,2017,Suppressed,6372,Suppressed
,Alabama,1,45-49 years,45-49,Hispanic,Male,M,2018,2018,Suppressed,6695,Suppressed
Total,Alabama,1,45-49 years,45-49,Hispanic,Male,M,,,Suppressed,81814,Suppressed
Total,Alabama,1,45-49 years,45-49,Hispanic,,,,,Suppressed,81814,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,1999,1999,Suppressed,1088,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2000,2000,Suppressed,1275,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2001,2001,Suppressed,1491,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2002,2002,Suppressed,1636,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2003,2003,Suppressed,1784,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2004,2004,Suppressed,1921,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2005,2005,Suppressed,2111,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2006,2006,Suppressed,2336,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2007,2007,Suppressed,2519,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2008,2008,Suppressed,2832,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2009,2009,Suppressed,3107,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2010,2010,Suppressed,3306,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2011,2011,Suppressed,3592,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2012,2012,Suppressed,3775,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2013,2013,Suppressed,4101,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2014,2014,Suppressed,4290,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2015,2015,Suppressed,4454,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2016,2016,Suppressed,4563,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2017,2017,Suppressed,4812,Suppressed
,Alabama,1,50-54 years,50-54,Hispanic,Male,M,2018,2018,Suppressed,5044,Suppressed
Total,Alabama,1,50-54 years,50-54,Hispanic,Male,M,,,Suppressed,60037,Suppressed
Total,Alabama,1,50-54 years,50-54,Hispanic,,,,,Suppressed,60037,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,1999,1999,Suppressed,652,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2000,2000,Suppressed,843,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2001,2001,Suppressed,936,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2002,2002,Suppressed,1061,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2003,2003,Suppressed,1197,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2004,2004,Suppressed,1359,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2005,2005,Suppressed,1537,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2006,2006,Suppressed,1732,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2007,2007,Suppressed,1892,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2008,2008,Suppressed,2032,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2009,2009,Suppressed,2146,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2010,2010,Suppressed,2291,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2011,2011,Suppressed,2533,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2012,2012,Suppressed,2731,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2013,2013,Suppressed,2897,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2014,2014,Suppressed,3160,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2015,2015,Suppressed,3379,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2016,2016,Suppressed,3516,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2017,2017,Suppressed,3631,Suppressed
,Alabama,1,55-59 years,55-59,Hispanic,Male,M,2018,2018,Suppressed,3939,Suppressed
Total,Alabama,1,55-59 years,55-59,Hispanic,Male,M,,,Suppressed,43464,Suppressed
Total,Alabama,1,55-59 years,55-59,Hispanic,,,,,Suppressed,43464,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,1999,1999,Suppressed,517,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2000,2000,Suppressed,592,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2001,2001,Suppressed,642,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2002,2002,Suppressed,677,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2003,2003,Suppressed,731,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2004,2004,Suppressed,794,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2005,2005,Suppressed,902,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2006,2006,Suppressed,939,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2007,2007,Suppressed,1058,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2008,2008,Suppressed,1176,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2009,2009,Suppressed,1306,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2010,2010,Suppressed,1401,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2011,2011,Suppressed,1584,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2012,2012,Suppressed,1801,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2013,2013,Suppressed,1908,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2014,2014,Suppressed,2037,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2015,2015,Suppressed,2238,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2016,2016,Suppressed,2407,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2017,2017,Suppressed,2595,Suppressed
,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,2018,2018,Suppressed,2745,Suppressed
Total,Alabama,1,60-64 years ,60-64,Hispanic,Male,M,,,Suppressed,28050,Suppressed
Total,Alabama,1,60-64 years ,60-64,Hispanic,,,,,Suppressed,28050,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,1999,1999,Suppressed,420,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2000,2000,Suppressed,513,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2001,2001,Suppressed,526,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2002,2002,Suppressed,544,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2003,2003,Suppressed,580,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2004,2004,Suppressed,597,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2005,2005,Suppressed,624,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2006,2006,Suppressed,694,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2007,2007,Suppressed,722,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2008,2008,Suppressed,783,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2009,2009,Suppressed,865,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2010,2010,Suppressed,923,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2011,2011,Suppressed,1018,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2012,2012,Suppressed,1094,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2013,2013,Suppressed,1207,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2014,2014,Suppressed,1332,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2015,2015,Suppressed,1455,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2016,2016,Suppressed,1584,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2017,2017,Suppressed,1710,Suppressed
,Alabama,1,65-69 years,65-69,Hispanic,Male,M,2018,2018,Suppressed,1777,Suppressed
Total,Alabama,1,65-69 years,65-69,Hispanic,Male,M,,,Suppressed,18968,Suppressed
Total,Alabama,1,65-69 years,65-69,Hispanic,,,,,Suppressed,18968,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,1999,1999,Suppressed,244,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2000,2000,Suppressed,347,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2001,2001,Suppressed,382,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2002,2002,Suppressed,419,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2003,2003,Suppressed,414,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2004,2004,Suppressed,455,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2005,2005,Suppressed,469,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2006,2006,Suppressed,472,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2007,2007,Suppressed,503,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2008,2008,Suppressed,504,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2009,2009,Suppressed,560,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2010,2010,Suppressed,563,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2011,2011,Suppressed,641,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2012,2012,Suppressed,724,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2013,2013,Suppressed,777,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2014,2014,Suppressed,890,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2015,2015,Suppressed,988,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2016,2016,Suppressed,999,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2017,2017,Suppressed,1021,Suppressed
,Alabama,1,70-74 years,70-74,Hispanic,Male,M,2018,2018,Suppressed,1121,Suppressed
Total,Alabama,1,70-74 years,70-74,Hispanic,Male,M,,,Suppressed,12493,Suppressed
Total,Alabama,1,70-74 years,70-74,Hispanic,,,,,Suppressed,12493,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,1999,1999,Suppressed,160,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2000,2000,Suppressed,259,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2001,2001,Suppressed,272,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2002,2002,Suppressed,271,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2003,2003,Suppressed,305,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2004,2004,Suppressed,313,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2005,2005,Suppressed,313,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2006,2006,Suppressed,348,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2007,2007,Suppressed,387,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2008,2008,Suppressed,381,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2009,2009,Suppressed,395,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2010,2010,Suppressed,409,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2011,2011,Suppressed,430,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2012,2012,Suppressed,486,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2013,2013,Suppressed,533,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2014,2014,Suppressed,586,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2015,2015,Suppressed,592,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2016,2016,Suppressed,623,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2017,2017,Suppressed,635,Suppressed
,Alabama,1,75-79 years,75-79,Hispanic,Male,M,2018,2018,Suppressed,688,Suppressed
Total,Alabama,1,75-79 years,75-79,Hispanic,Male,M,,,Suppressed,8386,Suppressed
Total,Alabama,1,75-79 years,75-79,Hispanic,,,,,Suppressed,8386,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,1999,1999,Suppressed,109,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2000,2000,Suppressed,143,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2001,2001,Suppressed,168,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2002,2002,Suppressed,182,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2003,2003,Suppressed,184,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2004,2004,Suppressed,196,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2005,2005,Suppressed,206,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2006,2006,Suppressed,205,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2007,2007,Suppressed,201,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2008,2008,Suppressed,242,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2009,2009,Suppressed,249,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2010,2010,Suppressed,258,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2011,2011,Suppressed,298,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2012,2012,Suppressed,310,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2013,2013,Suppressed,338,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2014,2014,Suppressed,366,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2015,2015,Suppressed,374,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2016,2016,Suppressed,402,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2017,2017,Suppressed,428,Suppressed
,Alabama,1,80-84 years,80-84,Hispanic,Male,M,2018,2018,Suppressed,479,Suppressed
Total,Alabama,1,80-84 years,80-84,Hispanic,Male,M,,,Suppressed,5338,Suppressed
Total,Alabama,1,80-84 years,80-84,Hispanic,,,,,Suppressed,5338,Suppressed
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Alabama,1,85-89 years,85-89,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Alabama,1,85-89 years,85-89,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Alabama,1,90-94 years,90-94,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Alabama,1,90-94 years,90-94,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Alabama,1,90-94 years,90-94,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Alabama,1,95-99 years,95-99,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Alabama,1,95-99 years,95-99,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Alabama,1,95-99 years,95-99,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Alabama,1,100+ years,100+,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
