Notes,State,Five-Year Age Groups Code,Gender ,Ethnicity,Year,Deaths,Population,Crude Rate
,Alaska,70-74,Male,White,2009,Suppressed,4884,Suppressed
,Alaska,70-74,Male,White,2010,Suppressed,5121,Suppressed
,Alaska,70-74,Male,White,2011,Suppressed,5591,Suppressed
,Alaska,70-74,Male,White,2012,Suppressed,6050,Suppressed
,Alaska,70-74,Male,White,2013,Suppressed,6639,Suppressed
,Alaska,70-74,Male,White,2014,Suppressed,7118,Suppressed
,Alaska,70-74,Male,White,2015,Suppressed,7562,Suppressed
,Alaska,70-74,Male,White,2016,Suppressed,7918,Suppressed
,Alaska,70-74,Male,White,2017,Suppressed,9057,Suppressed
,Alaska,70-74,Male,White,2018,Suppressed,9671,Suppressed
,Alaska,75-79,Male,White,1999,Suppressed,2263,Suppressed
,Alaska,75-79,Male,White,2000,Suppressed,2359,Suppressed
,Alaska,75-79,Male,White,2001,Suppressed,2471,Suppressed
,Alaska,75-79,Male,White,2002,Suppressed,2604,Suppressed
,Alaska,75-79,Male,White,2003,Suppressed,2700,Suppressed
,Alaska,75-79,Male,White,2004,Suppressed,2855,Suppressed
,Alaska,75-79,Male,White,2005,Suppressed,3035,Suppressed
,Alaska,75-79,Male,White,2006,Suppressed,3121,Suppressed
,Alaska,75-79,Male,White,2007,Suppressed,3129,Suppressed
,Alaska,75-79,Male,White,2008,Suppressed,3107,Suppressed
,Alaska,75-79,Male,White,2009,Suppressed,3160,Suppressed
,Alaska,75-79,Male,White,2010,Suppressed,3206,Suppressed
,Alaska,75-79,Male,White,2011,Suppressed,3283,Suppressed
,Alaska,75-79,Male,White,2012,Suppressed,3480,Suppressed
,Alaska,75-79,Male,White,2013,Suppressed,3746,Suppressed
,Alaska,75-79,Male,White,2014,Suppressed,3876,Suppressed
,Alaska,75-79,Male,White,2015,Suppressed,4090,Suppressed
,Alaska,75-79,Male,White,2016,Suppressed,4410,Suppressed
,Alaska,75-79,Male,White,2017,Suppressed,4953,Suppressed
,Alaska,75-79,Male,White,2018,Suppressed,5484,Suppressed
,Alaska,80-84,Male,White,1999,Suppressed,1118,Suppressed
,Alaska,80-84,Male,White,2000,Suppressed,1189,Suppressed
,Alaska,80-84,Male,White,2001,Suppressed,1291,Suppressed
,Alaska,80-84,Male,White,2002,Suppressed,1349,Suppressed
,Alaska,80-84,Male,White,2003,Suppressed,1474,Suppressed
,Alaska,80-84,Male,White,2004,Suppressed,1574,Suppressed
,Alaska,80-84,Male,White,2005,Suppressed,1631,Suppressed
,Alaska,80-84,Male,White,2006,Suppressed,1670,Suppressed
,Alaska,80-84,Male,White,2007,Suppressed,1770,Suppressed
,Alaska,80-84,Male,White,2008,Suppressed,1839,Suppressed
,Alaska,80-84,Male,White,2009,Suppressed,1936,Suppressed
,Alaska,80-84,Male,White,2010,Suppressed,2012,Suppressed
,Alaska,80-84,Male,White,2011,Suppressed,2156,Suppressed
,Alaska,80-84,Male,White,2012,11,2238,Unreliable
,Alaska,80-84,Male,White,2013,Suppressed,2272,Suppressed
,Alaska,80-84,Male,White,2014,Suppressed,2271,Suppressed
,Alaska,80-84,Male,White,2015,Suppressed,2305,Suppressed
,Alaska,80-84,Male,White,2016,Suppressed,2341,Suppressed
,Alaska,80-84,Male,White,2017,Suppressed,2527,Suppressed
,Alaska,80-84,Male,White,2018,10,2723,Unreliable
,Alaska,85-89,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2010,13,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2013,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2014,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2015,Suppressed,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2016,12,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2017,12,Not Applicable,Not Applicable
,Alaska,85-89,Male,White,2018,11,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2010,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2013,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2014,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2015,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2016,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2017,Suppressed,Not Applicable,Not Applicable
,Alaska,90-94,Male,White,2018,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2010,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2013,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2014,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2015,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2016,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2017,Suppressed,Not Applicable,Not Applicable
,Alaska,95-99,Male,White,2018,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2010,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2013,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2014,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2015,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2016,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2017,Suppressed,Not Applicable,Not Applicable
,Alaska,100+,Male,White,2018,Suppressed,Not Applicable,Not Applicable
,Arizona,35-39,Male,White,1999,Suppressed,130357,Suppressed
,Arizona,35-39,Male,White,2000,Suppressed,128005,Suppressed
,Arizona,35-39,Male,White,2001,Suppressed,124449,Suppressed
,Arizona,35-39,Male,White,2002,Suppressed,120462,Suppressed
,Arizona,35-39,Male,White,2003,Suppressed,117484,Suppressed
,Arizona,35-39,Male,White,2004,Suppressed,116778,Suppressed
,Arizona,35-39,Male,White,2005,Suppressed,118956,Suppressed
,Arizona,35-39,Male,White,2006,Suppressed,122215,Suppressed
,Arizona,35-39,Male,White,2007,Suppressed,122794,Suppressed
,Arizona,35-39,Male,White,2008,Suppressed,121729,Suppressed
,Arizona,35-39,Male,White,2009,Suppressed,118004,Suppressed
,Arizona,35-39,Male,White,2010,Suppressed,114421,Suppressed
,Arizona,35-39,Male,White,2011,Suppressed,108174,Suppressed
,Arizona,35-39,Male,White,2012,Suppressed,106527,Suppressed
,Arizona,35-39,Male,White,2013,Suppressed,106143,Suppressed
,Arizona,35-39,Male,White,2014,Suppressed,106732,Suppressed
,Arizona,35-39,Male,White,2015,Suppressed,108246,Suppressed
,Arizona,35-39,Male,White,2016,Suppressed,111955,Suppressed
,Arizona,35-39,Male,White,2017,Suppressed,114199,Suppressed
,Arizona,35-39,Male,White,2018,Suppressed,117449,Suppressed
,Arizona,40-44,Male,White,1999,Suppressed,129041,Suppressed
,Arizona,40-44,Male,White,2000,Suppressed,130517,Suppressed
,Arizona,40-44,Male,White,2001,Suppressed,132609,Suppressed
,Arizona,40-44,Male,White,2002,Suppressed,133974,Suppressed
,Arizona,40-44,Male,White,2003,Suppressed,133315,Suppressed
,Arizona,40-44,Male,White,2004,Suppressed,133875,Suppressed
,Arizona,40-44,Male,White,2005,Suppressed,133201,Suppressed
,Arizona,40-44,Male,White,2006,Suppressed,131219,Suppressed
,Arizona,40-44,Male,White,2007,Suppressed,126814,Suppressed
,Arizona,40-44,Male,White,2008,Suppressed,123281,Suppressed
,Arizona,40-44,Male,White,2009,Suppressed,120655,Suppressed
,Arizona,40-44,Male,White,2010,Suppressed,120161,Suppressed
,Arizona,40-44,Male,White,2011,Suppressed,121390,Suppressed
,Arizona,40-44,Male,White,2012,Suppressed,121689,Suppressed
,Arizona,40-44,Male,White,2013,Suppressed,119962,Suppressed
,Arizona,40-44,Male,White,2014,Suppressed,117026,Suppressed
,Arizona,40-44,Male,White,2015,Suppressed,113007,Suppressed
,Arizona,40-44,Male,White,2016,Suppressed,108629,Suppressed
,Arizona,40-44,Male,White,2017,Suppressed,106905,Suppressed
,Arizona,40-44,Male,White,2018,Suppressed,107768,Suppressed
,Arizona,45-49,Male,White,1999,Suppressed,116139,Suppressed
,Arizona,45-49,Male,White,2000,Suppressed,118669,Suppressed
,Arizona,45-49,Male,White,2001,Suppressed,122751,Suppressed
,Arizona,45-49,Male,White,2002,Suppressed,126174,Suppressed
,Arizona,45-49,Male,White,2003,Suppressed,129442,Suppressed
,Arizona,45-49,Male,White,2004,Suppressed,132087,Suppressed
,Arizona,45-49,Male,White,2005,Suppressed,135585,Suppressed
,Arizona,45-49,Male,White,2006,Suppressed,137990,Suppressed
,Arizona,45-49,Male,White,2007,Suppressed,139311,Suppressed
,Arizona,45-49,Male,White,2008,Suppressed,138455,Suppressed
,Arizona,45-49,Male,White,2009,Suppressed,137281,Suppressed
,Arizona,45-49,Male,White,2010,Suppressed,135234,Suppressed
,Arizona,45-49,Male,White,2011,Suppressed,129678,Suppressed
,Arizona,45-49,Male,White,2012,Suppressed,124993,Suppressed
,Arizona,45-49,Male,White,2013,Suppressed,121554,Suppressed
,Arizona,45-49,Male,White,2014,Suppressed,119665,Suppressed
,Arizona,45-49,Male,White,2015,Suppressed,120374,Suppressed
,Arizona,45-49,Male,White,2016,Suppressed,122684,Suppressed
,Arizona,45-49,Male,White,2017,Suppressed,122858,Suppressed
,Arizona,45-49,Male,White,2018,Suppressed,122064,Suppressed
,Arizona,50-54,Male,White,1999,Suppressed,105661,Suppressed
,Arizona,50-54,Male,White,2000,Suppressed,110422,Suppressed
,Arizona,50-54,Male,White,2001,Suppressed,117491,Suppressed
,Arizona,50-54,Male,White,2002,Suppressed,117632,Suppressed
,Arizona,50-54,Male,White,2003,Suppressed,118932,Suppressed
,Arizona,50-54,Male,White,2004,Suppressed,121677,Suppressed
,Arizona,50-54,Male,White,2005,Suppressed,125968,Suppressed
,Arizona,50-54,Male,White,2006,Suppressed,130027,Suppressed
,Arizona,50-54,Male,White,2007,Suppressed,133330,Suppressed
,Arizona,50-54,Male,White,2008,Suppressed,136862,Suppressed
,Arizona,50-54,Male,White,2009,Suppressed,137967,Suppressed
,Arizona,50-54,Male,White,2010,Suppressed,139105,Suppressed
,Arizona,50-54,Male,White,2011,Suppressed,140102,Suppressed
,Arizona,50-54,Male,White,2012,Suppressed,139809,Suppressed
,Arizona,50-54,Male,White,2013,Suppressed,138702,Suppressed
,Arizona,50-54,Male,White,2014,Suppressed,137719,Suppressed
,Arizona,50-54,Male,White,2015,Suppressed,134892,Suppressed
,Arizona,50-54,Male,White,2016,Suppressed,130993,Suppressed
,Arizona,50-54,Male,White,2017,Suppressed,126901,Suppressed
,Arizona,50-54,Male,White,2018,Suppressed,124172,Suppressed
,Arizona,55-59,Male,White,1999,Suppressed,87154,Suppressed
,Arizona,55-59,Male,White,2000,Suppressed,90586,Suppressed
,Arizona,55-59,Male,White,2001,Suppressed,95022,Suppressed
,Arizona,55-59,Male,White,2002,Suppressed,103725,Suppressed
,Arizona,55-59,Male,White,2003,Suppressed,109310,Suppressed
,Arizona,55-59,Male,White,2004,Suppressed,115328,Suppressed
,Arizona,55-59,Male,White,2005,Suppressed,122228,Suppressed
,Arizona,55-59,Male,White,2006,Suppressed,129179,Suppressed
,Arizona,55-59,Male,White,2007,Suppressed,129094,Suppressed
,Arizona,55-59,Male,White,2008,Suppressed,128513,Suppressed
,Arizona,55-59,Male,White,2009,Suppressed,129411,Suppressed
,Arizona,55-59,Male,White,2010,Suppressed,130951,Suppressed
,Arizona,55-59,Male,White,2011,Suppressed,133165,Suppressed
,Arizona,55-59,Male,White,2012,Suppressed,135762,Suppressed
,Arizona,55-59,Male,White,2013,Suppressed,137685,Suppressed
,Arizona,55-59,Male,White,2014,Suppressed,138867,Suppressed
,Arizona,55-59,Male,White,2015,Suppressed,140577,Suppressed
,Arizona,55-59,Male,White,2016,Suppressed,141998,Suppressed
,Arizona,55-59,Male,White,2017,Suppressed,141916,Suppressed
,Arizona,55-59,Male,White,2018,Suppressed,142399,Suppressed
,Arizona,60-64,Male,White,1999,Suppressed,77063,Suppressed
,Arizona,60-64,Male,White,2000,Suppressed,79036,Suppressed
,Arizona,60-64,Male,White,2001,Suppressed,82188,Suppressed
,Arizona,60-64,Male,White,2002,Suppressed,86028,Suppressed
,Arizona,60-64,Male,White,2003,Suppressed,91321,Suppressed
,Arizona,60-64,Male,White,2004,Suppressed,96815,Suppressed
,Arizona,60-64,Male,White,2005,Suppressed,102486,Suppressed
,Arizona,60-64,Male,White,2006,Suppressed,107329,Suppressed
,Arizona,60-64,Male,White,2007,Suppressed,115558,Suppressed
,Arizona,60-64,Male,White,2008,Suppressed,121548,Suppressed
,Arizona,60-64,Male,White,2009,Suppressed,126036,Suppressed
,Arizona,60-64,Male,White,2010,Suppressed,131051,Suppressed
,Arizona,60-64,Male,White,2011,Suppressed,136354,Suppressed
,Arizona,60-64,Male,White,2012,Suppressed,133190,Suppressed
,Arizona,60-64,Male,White,2013,Suppressed,132311,Suppressed
,Arizona,60-64,Male,White,2014,Suppressed,133390,Suppressed
,Arizona,60-64,Male,White,2015,Suppressed,135155,Suppressed
,Arizona,60-64,Male,White,2016,Suppressed,137691,Suppressed
,Arizona,60-64,Male,White,2017,12,139702,Unreliable
,Arizona,60-64,Male,White,2018,11,143270,Unreliable
,Arizona,65-69,Male,White,1999,Suppressed,76287,Suppressed
,Arizona,65-69,Male,White,2000,Suppressed,76477,Suppressed
,Arizona,65-69,Male,White,2001,10,77180,Unreliable
,Arizona,65-69,Male,White,2002,Suppressed,78427,Suppressed
,Arizona,65-69,Male,White,2003,14,80760,Unreliable
,Arizona,65-69,Male,White,2004,Suppressed,84147,Suppressed
,Arizona,65-69,Male,White,2005,13,87467,Unreliable
,Arizona,65-69,Male,White,2006,14,91241,Unreliable
,Arizona,65-69,Male,White,2007,10,94922,Unreliable
,Arizona,65-69,Male,White,2008,Suppressed,100563,Suppressed
,Arizona,65-69,Male,White,2009,10,105988,Unreliable
,Arizona,65-69,Male,White,2010,Suppressed,109566,Suppressed
,Arizona,65-69,Male,White,2011,22,113493,19.38
,Arizona,65-69,Male,White,2012,15,122982,Unreliable
,Arizona,65-69,Male,White,2013,17,127513,Unreliable
,Arizona,65-69,Male,White,2014,18,132468,Unreliable
,Arizona,65-69,Male,White,2015,15,138186,Unreliable
,Arizona,65-69,Male,White,2016,20,143877,13.9
,Arizona,65-69,Male,White,2017,21,138672,15.14
,Arizona,65-69,Male,White,2018,20,139181,14.37
,Arizona,70-74,Male,White,1999,16,70669,Unreliable
,Arizona,70-74,Male,White,2000,22,71026,30.97
,Arizona,70-74,Male,White,2001,15,72177,Unreliable
,Arizona,70-74,Male,White,2002,18,73160,Unreliable
,Arizona,70-74,Male,White,2003,31,73769,42.02
,Arizona,70-74,Male,White,2004,24,74301,32.3
,Arizona,70-74,Male,White,2005,32,75835,42.2
,Arizona,70-74,Male,White,2006,24,77340,31.03
,Arizona,70-74,Male,White,2007,34,78591,43.26
,Arizona,70-74,Male,White,2008,32,80970,39.52
,Arizona,70-74,Male,White,2009,30,83705,35.84
,Arizona,70-74,Male,White,2010,41,85381,48.02
,Arizona,70-74,Male,White,2011,31,89541,34.62
,Arizona,70-74,Male,White,2012,38,94166,40.35
,Arizona,70-74,Male,White,2013,38,100335,37.87
,Arizona,70-74,Male,White,2014,42,105489,39.81
,Arizona,70-74,Male,White,2015,53,109908,48.22
,Arizona,70-74,Male,White,2016,59,113797,51.85
,Arizona,70-74,Male,White,2017,47,123594,38.03
,Arizona,70-74,Male,White,2018,50,129087,38.73
,Arizona,75-79,Male,White,1999,40,56117,71.28
,Arizona,75-79,Male,White,2000,51,56739,89.89
,Arizona,75-79,Male,White,2001,42,58013,72.4
,Arizona,75-79,Male,White,2002,65,58299,111.49
,Arizona,75-79,Male,White,2003,64,59613,107.36
,Arizona,75-79,Male,White,2004,54,60543,89.19
,Arizona,75-79,Male,White,2005,79,62317,126.77
,Arizona,75-79,Male,White,2006,78,63093,123.63
,Arizona,75-79,Male,White,2007,77,63903,120.5
,Arizona,75-79,Male,White,2008,69,64086,107.67
,Arizona,75-79,Male,White,2009,76,64174,118.43
,Arizona,75-79,Male,White,2010,80,64759,123.53
,Arizona,75-79,Male,White,2011,74,66706,110.93
,Arizona,75-79,Male,White,2012,81,68925,117.52
,Arizona,75-79,Male,White,2013,86,71993,119.46
,Arizona,75-79,Male,White,2014,89,76044,117.04
,Arizona,75-79,Male,White,2015,98,79261,123.64
,Arizona,75-79,Male,White,2016,121,83060,145.68
,Arizona,75-79,Male,White,2017,117,86361,135.48
,Arizona,75-79,Male,White,2018,107,93494,114.45
,Arizona,80-84,Male,White,1999,72,33985,211.86
,Arizona,80-84,Male,White,2000,80,34593,231.26
,Arizona,80-84,Male,White,2001,71,36545,194.28
,Arizona,80-84,Male,White,2002,109,37703,289.1
,Arizona,80-84,Male,White,2003,131,38563,339.7
,Arizona,80-84,Male,White,2004,131,39900,328.32
,Arizona,80-84,Male,White,2005,114,41072,277.56
,Arizona,80-84,Male,White,2006,137,41726,328.33
,Arizona,80-84,Male,White,2007,127,42028,302.18
,Arizona,80-84,Male,White,2008,140,43195,324.11
,Arizona,80-84,Male,White,2009,141,43774,322.11
,Arizona,80-84,Male,White,2010,140,44584,314.01
,Arizona,80-84,Male,White,2011,168,46696,359.77
,Arizona,80-84,Male,White,2012,142,48104,295.19
,Arizona,80-84,Male,White,2013,122,49819,244.89
,Arizona,80-84,Male,White,2014,148,51035,290
,Arizona,80-84,Male,White,2015,168,52696,318.81
,Arizona,80-84,Male,White,2016,198,54494,363.34
,Arizona,80-84,Male,White,2017,196,55738,351.65
,Arizona,80-84,Male,White,2018,194,58849,329.66
,Arizona,85-89,Male,White,1999,77,Not Applicable,Not Applicable
,Arizona,85-89,Male,White,2000,79,Not Applicable,Not Applicable
,Arizona,85-89,Male,White,2001,99,Not Applicable,Not Applicable
,Arizona,85-89,Male,White,2002,109,Not Applicable,Not Applicable
,Arizona,85-89,Male,White,2003,136,Not Applicable,Not Applicable
,Arizona,85-89,Male,White,2004,155,Not Applicable,Not Applicable
