Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Alaska,2,35-39 years,35-39,Female,F,1999,1999,Suppressed,20289,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2000,2000,Suppressed,19507,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2001,2001,Suppressed,18212,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2002,2002,Suppressed,17177,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2003,2003,Suppressed,16302,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2004,2004,Suppressed,15834,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2005,2005,Suppressed,15465,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2006,2006,Suppressed,15730,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2007,2007,Suppressed,15709,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2008,2008,Suppressed,15381,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2009,2009,Suppressed,15254,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2010,2010,Suppressed,15021,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2011,2011,Suppressed,14503,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2012,2012,Suppressed,14424,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2013,2013,Suppressed,14178,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2014,2014,Suppressed,14219,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2015,2015,Suppressed,14510,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2016,2016,Suppressed,15294,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2017,2017,Suppressed,15478,Suppressed
,Alaska,2,35-39 years,35-39,Female,F,2018,2018,Suppressed,15773,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,1999,1999,Suppressed,21765,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2000,2000,Suppressed,21353,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2001,2001,Suppressed,21091,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2002,2002,Suppressed,20624,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2003,2003,Suppressed,20199,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2004,2004,Suppressed,19811,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2005,2005,Suppressed,19026,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2006,2006,Suppressed,18021,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2007,2007,Suppressed,16895,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2008,2008,Suppressed,16078,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2009,2009,Suppressed,15716,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2010,2010,Suppressed,15477,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2011,2011,Suppressed,15573,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2012,2012,Suppressed,15361,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2013,2013,Suppressed,14843,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2014,2014,Suppressed,14269,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2015,2015,Suppressed,13571,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2016,2016,Suppressed,13254,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2017,2017,Suppressed,13188,Suppressed
,Alaska,2,40-44 years,40-44,Female,F,2018,2018,Suppressed,13156,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,1999,1999,Suppressed,19430,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2000,2000,Suppressed,19656,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2001,2001,Suppressed,20299,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2002,2002,Suppressed,20846,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2003,2003,Suppressed,20926,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2004,2004,Suppressed,20864,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2005,2005,Suppressed,20605,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2006,2006,Suppressed,20457,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2007,2007,Suppressed,19958,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2008,2008,Suppressed,19460,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2009,2009,Suppressed,19185,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2010,2010,Suppressed,18551,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2011,2011,Suppressed,17637,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2012,2012,Suppressed,16545,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2013,2013,Suppressed,15187,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2014,2014,Suppressed,14561,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2015,2015,Suppressed,14243,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2016,2016,Suppressed,14397,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2017,2017,Suppressed,14069,Suppressed
,Alaska,2,45-49 years,45-49,Female,F,2018,2018,Suppressed,13720,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,1999,1999,Suppressed,14218,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2000,2000,Suppressed,14776,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2001,2001,Suppressed,15860,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2002,2002,Suppressed,16359,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2003,2003,Suppressed,17231,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2004,2004,Suppressed,18002,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2005,2005,Suppressed,18846,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2006,2006,Suppressed,19539,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2007,2007,Suppressed,19937,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2008,2008,Suppressed,20021,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2009,2009,Suppressed,20217,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2010,2010,Suppressed,20015,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2011,2011,Suppressed,19964,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2012,2012,Suppressed,19303,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2013,2013,Suppressed,18387,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2014,2014,Suppressed,17540,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2015,2015,Suppressed,16538,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2016,2016,Suppressed,15931,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2017,2017,Suppressed,15006,Suppressed
,Alaska,2,50-54 years,50-54,Female,F,2018,2018,Suppressed,14201,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,1999,1999,Suppressed,9368,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2000,2000,Suppressed,9721,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2001,2001,Suppressed,10331,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2002,2002,Suppressed,11472,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2003,2003,Suppressed,12177,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2004,2004,Suppressed,13082,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2005,2005,Suppressed,13951,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2006,2006,Suppressed,14992,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2007,2007,Suppressed,15429,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2008,2008,Suppressed,16347,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2009,2009,Suppressed,17172,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2010,2010,Suppressed,17757,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2011,2011,Suppressed,18573,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2012,2012,Suppressed,18855,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2013,2013,Suppressed,18445,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2014,2014,Suppressed,18174,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2015,2015,Suppressed,17837,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2016,2016,Suppressed,17698,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2017,2017,Suppressed,17155,Suppressed
,Alaska,2,55-59 years,55-59,Female,F,2018,2018,Suppressed,16586,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,1999,1999,Suppressed,5863,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2000,2000,Suppressed,5940,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2001,2001,Suppressed,6324,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2002,2002,Suppressed,6947,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2003,2003,Suppressed,7695,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2004,2004,Suppressed,8463,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2005,2005,Suppressed,9023,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2006,2006,Suppressed,9490,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2007,2007,Suppressed,10514,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2008,2008,Suppressed,11108,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2009,2009,Suppressed,12034,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2010,2010,Suppressed,12586,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2011,2011,Suppressed,13619,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2012,2012,Suppressed,14019,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2013,2013,Suppressed,14361,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2014,2014,Suppressed,14852,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2015,2015,Suppressed,15355,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2016,2016,Suppressed,15957,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2017,2017,Suppressed,16226,Suppressed
,Alaska,2,60-64 years ,60-64,Female,F,2018,2018,Suppressed,16239,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,1999,1999,Suppressed,4264,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2000,2000,Suppressed,4426,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2001,2001,Suppressed,4504,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2002,2002,Suppressed,4702,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2003,2003,Suppressed,4846,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2004,2004,Suppressed,5092,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2005,2005,Suppressed,5335,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2006,2006,Suppressed,5636,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2007,2007,Suppressed,6174,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2008,2008,Suppressed,6770,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2009,2009,Suppressed,7434,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2010,2010,Suppressed,7811,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2011,2011,Suppressed,8246,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2012,2012,Suppressed,9035,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2013,2013,Suppressed,9559,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2014,2014,Suppressed,10139,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2015,2015,Suppressed,10713,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2016,2016,Suppressed,11579,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2017,2017,Suppressed,11946,Suppressed
,Alaska,2,65-69 years,65-69,Female,F,2018,2018,Suppressed,12495,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,1999,1999,Suppressed,3585,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2000,2000,Suppressed,3646,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2001,2001,Suppressed,3755,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2002,2002,Suppressed,3772,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2003,2003,Suppressed,3915,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2004,2004,Suppressed,4013,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2005,2005,Suppressed,4043,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2006,2006,Suppressed,4019,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2007,2007,Suppressed,4123,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2008,2008,Suppressed,4258,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2009,2009,Suppressed,4450,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2010,2010,Suppressed,4625,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2011,2011,Suppressed,4954,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2012,2012,Suppressed,5364,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2013,2013,Suppressed,5886,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2014,2014,Suppressed,6287,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2015,2015,Suppressed,6596,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2016,2016,Suppressed,6920,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2017,2017,Suppressed,7926,Suppressed
,Alaska,2,70-74 years,70-74,Female,F,2018,2018,Suppressed,8387,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,1999,1999,Suppressed,2714,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2000,2000,Suppressed,2859,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2001,2001,Suppressed,2995,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2002,2002,Suppressed,3067,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2003,2003,Suppressed,3076,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2004,2004,Suppressed,3125,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2005,2005,Suppressed,3208,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2006,2006,Suppressed,3222,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2007,2007,Suppressed,3188,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2008,2008,Suppressed,3306,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2009,2009,Suppressed,3326,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2010,2010,Suppressed,3316,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2011,2011,Suppressed,3361,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2012,2012,Suppressed,3449,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2013,2013,Suppressed,3556,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2014,2014,Suppressed,3672,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2015,2015,Suppressed,3894,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2016,2016,Suppressed,4174,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2017,2017,Suppressed,4683,Suppressed
,Alaska,2,75-79 years,75-79,Female,F,2018,2018,Suppressed,5152,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,1999,1999,Suppressed,1580,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2000,2000,Suppressed,1640,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2001,2001,Suppressed,1768,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2002,2002,12,1927,Unreliable
,Alaska,2,80-84 years,80-84,Female,F,2003,2003,Suppressed,2052,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2004,2004,Suppressed,2188,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2005,2005,Suppressed,2291,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2006,2006,Suppressed,2320,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2007,2007,12,2377,Unreliable
,Alaska,2,80-84 years,80-84,Female,F,2008,2008,Suppressed,2372,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2009,2009,Suppressed,2407,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2010,2010,Suppressed,2461,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2011,2011,Suppressed,2533,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2012,2012,16,2617,Unreliable
,Alaska,2,80-84 years,80-84,Female,F,2013,2013,Suppressed,2583,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2014,2014,Suppressed,2540,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2015,2015,Suppressed,2624,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2016,2016,11,2678,Unreliable
,Alaska,2,80-84 years,80-84,Female,F,2017,2017,Suppressed,2818,Suppressed
,Alaska,2,80-84 years,80-84,Female,F,2018,2018,14,2948,Unreliable
,Alaska,2,85-89 years,85-89,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2003,2003,13,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2006,2006,10,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2007,2007,10,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2008,2008,14,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2009,2009,12,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2010,2010,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2011,2011,13,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2012,2012,14,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2013,2013,12,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2014,2014,Suppressed,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2015,2015,12,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2016,2016,14,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2017,2017,11,Not Applicable,Not Applicable
,Alaska,2,85-89 years,85-89,Female,F,2018,2018,20,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2006,2006,10,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2007,2007,10,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2009,2009,12,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2010,2010,10,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2011,2011,10,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2012,2012,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2013,2013,12,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2014,2014,12,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2015,2015,Suppressed,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2016,2016,17,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2017,2017,19,Not Applicable,Not Applicable
,Alaska,2,90-94 years,90-94,Female,F,2018,2018,20,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2010,2010,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2011,2011,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2012,2012,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2013,2013,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2014,2014,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2015,2015,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2016,2016,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2017,2017,Suppressed,Not Applicable,Not Applicable
,Alaska,2,95-99 years,95-99,Female,F,2018,2018,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2008,2008,Suppressed,Not Applicable,Not Applicable
,Alaska,2,100+ years,100+,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
